,text,cluster_name
1433,先天就有还是后期形成的到现在颜色越来越深了呢？,"0,0,1,0,0,0,0,0,0"
13987,改天过来复诊,"0,1,0,0,0,0,0,0,0"
20738,怎么称呼您呢 您方便的话可以留下电话和贵姓 稍后让专家给您致电,"0,0,0,0,0,1,0,0,0"
20004,20岁正是最年轻的年纪呢，有去医院面诊设计过吗,"1,0,0,0,0,0,0,0,0"
26389,您好，我是陈助理,"0,1,0,0,0,0,0,0,0"
27275,鹏程在深圳22年， 位置是在罗湖区笋岗东路3013号长虹大厦  9号线园岭地铁站C出口直走100米,"0,1,0,0,0,0,0,0,0"
27306,咱们鹏程医院在深圳开展了22年了，做这个也是非常多顾客选择的呢,"0,1,0,0,0,0,0,0,0"
17925,鹏爱那边我不是很清楚哦，我们活动不一样的,"0,1,0,0,0,0,0,0,0"
19140,这个是我们医生来操作的，选择大型的医院，经验丰富的专家就有效果和安全的保障的,"0,1,0,0,0,0,0,0,0"
24507,您微信是多少， 我加您，发一些治疗案例， 视频您看看,"0,0,0,0,1,0,0,0,0"
4695,之前有到医院咨询了解过吗？,"1,0,0,0,0,0,0,0,0"
554,你这个情况我建议你先来医院让男科主任给你好好看一下，看一下程度，适合哪种手术方式,"0,0,0,0,0,0,1,0,0"
12858,您有到医院看诊过或者自己采用什么方式做过治疗吗,"1,0,0,0,0,0,0,0,0"
16422,您微信多少呢？方便的话加您微信，您发图片，我这边先看一下您的基础情况，也能更好的给您建议，顺便给您看一些我们医院的案例,"0,0,0,0,1,0,0,0,0"
7676,你去年做手术是因为什么疾病做的 最近三个月检查过身体吗,"1,0,0,0,0,0,0,0,0"
11722,我是广州中家医家庭医生的梦圆，怎么称呼你呢,"0,0,0,0,0,1,0,0,0"
29329,植发是取人体后脑部位毛囊作为发源，经过分离成单株或多株毛囊单位，通过精细的显微外科技术，把毛囊单位移植到需要移植的部位 很多人会种植发际线 主要是下调高度 形态问题 看个人需要种植多少单位呢 ,"0,0,0,0,0,0,0,0,1"
14188,那很方便啊，东门离我们医院很近的呢，您今天有时间安排过来面诊了解吗？我这边可以帮您预约咱们私密科的女专家帮您面诊先,"0,0,0,0,0,0,1,0,0"
12499,是的，现在先扫码预订，到时候到医院付款,"0,1,0,0,0,0,0,0,0"
21919,您这边是打算什么时候做改善呢,"0,0,0,0,0,0,1,0,0"
16430,待会我加你微信,"0,1,0,0,0,0,0,0,0"
22595,或者你加我微信 18925271467，来的时候提前跟我说,"0,1,0,0,0,0,0,0,0"
9319,我们是国内最大的一家连锁齿科 不支持医保 目前牙齿类疾病多数不在医保报销范围内的 您的情况 建议先检查清楚 听听建议之后再考虑 不治疗也不产生费用的,"0,0,0,0,0,0,1,0,0"
17546,二十多年，打错了,"0,1,0,0,0,0,0,0,0"
14721,您眉毛纹了多长时间了呢？,"0,0,1,0,0,0,0,0,0"
465,您想改善呢个部位的情况呢,"0,0,0,1,0,0,0,0,0"
5552,您在周边的话都可以先来院面诊专家，检测下脂肪堆积情况,"0,0,0,0,0,0,1,0,0"
14507,眼部手术是我院的经典明星项目，不同的眼部基础条件适合的方式不一样，比如有高分子埋线、韩式微创切开、韩式三点以及韩式美瞳炯目重睑术、明星无痕重睑，等都能达到很好的塑形效果，前提要根据个人的眼部基础 五官比例及整体气质设计的。,"0,0,0,0,0,0,0,0,1"
6915,你好，你的电话打不通,"0,1,0,0,0,0,0,0,0"
6851,匠心造美22年20城连锁，鹏程医院支持0首付0利息分期付款，我是何助理，电话18529570095，微信18529570095，欢迎您咨询.,"0,1,0,0,0,0,0,0,0"
30738,现在眼皮会有比较浮肿或松弛下垂等情况吗？,"0,0,1,0,0,0,0,0,0"
7649,烫伤几度的了,"0,0,1,0,0,0,0,0,0"
26536,我们鹏程医院是在深圳开20多年的老字号整形美容医院，是在卫生局登记在案的正规综合型整形美容医院,"0,1,0,0,0,0,0,0,0"
16649,13798470084,"0,1,0,0,0,0,0,0,0"
30302,这样的皮肤情况有多久了呢？,"0,0,1,0,0,0,0,0,0"
11199,你微信多少，我发个图片给你对比一下看看是不是典型的白癜风,"0,0,0,0,1,0,0,0,0"
7922,你是男性您贵姓,"0,0,0,0,0,1,0,0,0"
10573,你之前有过这种情况吗,"1,0,0,0,0,0,0,0,0"
29392,吸脂修复是指吸脂术后造成的皮肤组织凹凸不平，双侧不对称等后不良表现进行重新修复，从而达到满意的效果 ,"0,0,0,0,0,0,0,0,1"
5878,不客气的，您微信多少呢，我加你吧,"0,0,0,0,1,0,0,0,0"
26909,您好，几,"0,1,0,0,0,0,0,0,0"
16034,什么时候打的呢？,"1,0,0,0,0,0,0,0,0"
15862,您电话多少呀，我帮您预约一个周二的皮肤专家诊号，稍后发送地址路线和预约短信给您，您到时候好凭短信过来找我就可以了,"0,0,0,0,1,0,0,0,0"
11295,请问您的年龄是 需要玻尿酸改善哪方面呢,"0,0,0,0,0,1,0,0,0"
24751,冒昧的问一下有生育哺乳过吗,"0,0,1,0,0,0,0,0,0"
10697,你治疗之前有瘙痒吗,"0,0,1,0,0,0,0,0,0"
375,为了更好的帮您分析，您身高体重是多少呢？,"0,0,0,0,0,1,0,0,0"
20513,35岁正是最有韵味的年纪呢,"0,1,0,0,0,0,0,0,0"
26210,是怎么不满意想要洗掉呢,"0,0,1,0,0,0,0,0,0"
6962,想确诊 还要做专业的神经系统的检查,"0,1,0,0,0,0,0,0,0"
13468,但是每天来院的人比较多 你们目前是打算安排哪天过来 我帮你们看下坐诊的情况,"0,0,0,0,0,0,1,0,0"
9510,因为这个平台是保护隐私的 不太好发照片 我也无法发现案例  让你对比下 所以你可以提示下你的微信  我加你微信好友 方便发,"0,0,0,0,1,0,0,0,0"
29148,咱们医院美胸整形，引进3D魔镜成像术前评估实际效果，实力研发胸筋膜下隆胸术、内窥镜微创多平面隆胸术、一指无痕丰胸术式等多项正版专利技术，重塑乳房巅峰活力，让女性魅力“胸”涌绽放！,"0,0,0,0,0,0,0,0,1"
4362,嗯 那早点休息 有事咱们微信沟通,"0,1,0,0,0,0,0,0,0"
881,没看到你牙齿情况不好确诊具体情况,"0,1,0,0,0,0,0,0,0"
11487,方便你沟通了解,"0,1,0,0,0,0,0,0,0"
20346,目前的身高体重是多少呀,"0,0,0,0,0,1,0,0,0"
20568,这边没看到您的情况不清楚呢，建议到医院看看,"0,1,0,0,0,0,0,0,0"
27631,好的，那我这边里了解下您的情况，您的身高体重是多少呢,"0,0,0,0,0,1,0,0,0"
10771,您是打算要宝宝的吗,"0,1,0,0,0,0,0,0,0"
14555,你是说鼻子是偏的是吗,"0,0,1,0,0,0,0,0,0"
27771,地铁路线：您从横岗3号线到红岭，转9号线到园岭站C出口往前200米就是我们鹏程医院了,"0,1,0,0,0,0,0,0,0"
13480,脱发是要针对性的去治疗的，您用药是去医院检测过吗？,"1,0,0,0,0,0,0,0,0"
4072,邱暄  您好 很高兴与您对话,"0,1,0,0,0,0,0,0,0"
4310,鸡也可以吃的,"0,1,0,0,0,0,0,0,0"
2688,我这边有图片,"0,1,0,0,0,0,0,0,0"
29254,我院新引进顶级设备-美国VISIA皮肤检测仪，对皮肤表层，深层进行3维立体透视，准确得到皮肤的参数：痘印、毛孔、皱纹、红血丝，平滑度等等，找出皮肤基底层潜在的病变问题 ,"0,0,0,0,0,0,0,0,1"
13400,需要我这边帮您预约免费的看诊设计号吗？,"0,0,0,0,0,0,1,0,0"
21549,这个电话是显示您没来过我们医院的,"0,1,0,0,0,0,0,0,0"
20252,或者您有微信的话也可以,"0,0,0,0,1,0,0,0,0"
18002,你之前有注射过吗， 怎么称呼呢,"0,0,0,0,0,1,0,0,0"
4202,怎么称呼？,"0,0,0,0,0,1,0,0,0"
1082,有没有检查过腰椎或者脊椎的问题,"1,0,0,0,0,0,0,0,0"
5198,您多大年龄呢？现在是什么情况呢？,"0,0,0,0,0,1,0,0,0"
15287,好的 早点休息,"0,1,0,0,0,0,0,0,0"
21048,你好，我们现在网络预约是可以享受特价99的、,"0,0,0,0,0,0,0,1,0"
665,这样的身高体重比例算是中等,"0,1,0,0,0,0,0,0,0"
18982,"双眼皮是我们医院的口碑项目 费用的话一般是从980起到4,5千多不等的","0,0,0,0,0,0,0,0,1"
14616,恩，那很方便的， 你的电话是多少呢， 把活动特价  地址路线预约 号 发给你  方便你保存,"0,0,0,0,1,0,0,0,0"
10508,你做多久了,"0,1,0,0,0,0,0,0,0"
7465,您是徐先生还是徐女士呢？现在多大年龄？,"0,0,0,0,0,1,0,0,0"
15420,您没有微信吗？,"0,0,0,0,1,0,0,0,0"
4375,您好  在额,"0,1,0,0,0,0,0,0,0"
27617,体重是多少呢  怎么称呼您呢 您的宝宝多大了,"0,0,0,0,0,1,0,0,0"
21301,好的，你现在的身高体重如何呢，,"0,0,0,0,0,1,0,0,0"
9830,之前登记的姓名电话多少呢?,"0,0,0,0,1,0,0,0,0"
20337,医生说没有什么问题，您现在过来吗,"0,0,0,0,0,0,1,0,0"
22862,嗯，好的，我帮你预约一下,"0,0,0,0,0,0,1,0,0"
1035,好的 之前有去医院去面诊设计过吗,"1,0,0,0,0,0,0,0,0"
6364,好的 我这里给您 回过去,"0,1,0,0,0,0,0,0,0"
9223,好的，医生告诉您怎么治疗了吗,"0,1,0,0,0,0,0,0,0"
10419,你好，多大年龄呢？,"0,0,0,0,0,1,0,0,0"
29424,黑头由于清洁不到位，水油不平衡等导致的，可以通过氧气泡泡去除，效果是相当好的呢。,"0,0,0,0,0,0,0,0,1"
24270,我们会医院就会有安全保证的   给您做的医生都是非常有临床经验的,"0,1,0,0,0,0,0,0,0"
12978,加您了，那边通过一下,"0,1,0,0,0,0,0,0,0"
28717,可以修复的，重睑修复是我院的常规项目，恢复也是很快的哦,"0,0,0,0,0,0,0,0,1"
12121,您牙齿 现在是什么情况呢,"0,0,1,0,0,0,0,0,0"
27891,公交地铁都可以,"0,1,0,0,0,0,0,0,0"
26160,号码好像是发不了。你有微信吗？我加您微信可以发张照片帮您初步分析看看，再给您专业的建议,"0,0,0,0,1,0,0,0,0"
3181,还在么 女士,"0,1,0,0,0,0,0,0,0"
26236,您多大年纪是想要改善皮肤什么问题呢,"0,0,0,0,0,1,0,0,0"
20789,是之前有注射过吗？,"1,0,0,0,0,0,0,0,0"
10433,结合顾客基础 审美理念 资金预算 以及现代美学量身定制打造一款最适合您的鼻部方案,"0,1,0,0,0,0,0,0,0"
6350,贝贝 您好 很高兴与您对话,"0,1,0,0,0,0,0,0,0"
5208,恩恩 冒昧的问下你今年多大了呢 怎么称呼你呢,"0,0,0,0,0,1,0,0,0"
4515,手术方式不一样，费用也不一样的,"0,0,0,0,0,0,0,1,0"
22337,我稍后可以发一些案例给您看,"0,1,0,0,0,0,0,0,0"
7997,你可以留下你的联系方式 这边帮您转达,"0,0,0,0,1,0,0,0,0"
23653,双眼皮是我们鹏程的口碑项目,"0,0,0,0,0,0,0,0,1"
29398,鼻部是面部中区线的核心，在传统面相学中，鼻为“财帛宫”“夫妻宫”宜直宜挺，丰隆饱满，不仅衬托面部均衡协调，更代表富贵旺运，婚姻美满呢！,"0,0,0,0,0,0,0,0,1"
4967,洗纹身的话，是根据面积来进行收费的,"0,0,0,0,0,0,0,1,0"
18938,这边没有医生电话哦！可以拨打我们鹏程医院的官方电话的８２１１２５２５,"0,1,0,0,0,0,0,0,0"
15248,方便 可以留下电话和微信 我转达植发科,"0,0,0,0,1,0,0,0,0"
26479,您好，可以的，我是深圳鹏程医院陈助理，怎么称呼您呢？,"0,0,0,0,0,1,0,0,0"
11632,恩  这个上边发不了图片  你有QQ 微信吗 ？我加你吧  你发我QQ 微信上来 帮你分析看一下手术情况,"0,0,0,0,1,0,0,0,0"
18751,你电话多少我请治疗医生给你回电吧,"0,0,0,0,1,0,0,0,0"
17940,一般一两百一平方厘米，雀斑大概3-5次,"0,0,0,0,0,0,0,1,0"
2234,我的是15660040159  待会给您发过去,"0,1,0,0,0,0,0,0,0"
260,好的  请问您的身高 体重是？,"0,0,0,0,0,1,0,0,0"
794,您没有了解过我们医院的技术您这样子网络了解说什么都是不客观的,"0,1,0,0,0,0,0,0,0"
18089,微信号是你手机号码吗,"0,1,0,0,0,0,0,0,0"
28600,瘦脸针的原理是阻断神经与肌肉的神经冲动，麻痹过于发达的肌肉，达到瘦脸的功效 适合咬肌肥大型胖脸 ,"0,0,0,0,0,0,0,0,1"
18712,这边就是皮肤科,"0,1,0,0,0,0,0,0,0"
12975,请问您多大年龄了？智齿是没有全长出来吗？是否伴有红肿 疼痛等感觉？,"0,0,0,0,0,1,0,0,0"
12556,这个需要你妈妈带你去看医生了,"0,1,0,0,0,0,0,0,0"
9653,你现在主要想解决什么问题呢，是鼻炎吗？,"0,0,0,0,0,0,1,0,0"
499,好 您的微信或者QQ多少呢？加一下您，方便您咨询！.,"0,0,0,0,1,0,0,0,0"
9237,平常玩微信的吗 我加下你的微信 把一些我们顾客近期做的疤痕修复的案例发你看看,"0,0,0,0,1,0,0,0,0"
2589,我的微信号是13311556320您的多少呢？,"0,0,0,0,1,0,0,0,0"
27742,为了更好地帮到您，我先了解一下您的情况，,"0,1,0,0,0,0,0,0,0"
19563,有听过我们鹏程医院吗,"0,1,0,0,0,0,0,0,0"
4278,一般根据适合你的改善方式才会有具体的价格的呢。,"0,0,0,0,0,0,0,1,0"
22811,您在这里问，我又要给您发短信,"0,1,0,0,0,0,0,0,0"
15763,您的是多少呢，我加您,"0,0,0,0,1,0,0,0,0"
19277,请问您之前有去医院诊断过吗,"1,0,0,0,0,0,0,0,0"
27971,福永可以坐地铁过来，很方便的,"0,1,0,0,0,0,0,0,0"
26480,好的，张小姐，您这边是计划近期做么,"0,0,0,0,0,0,1,0,0"
9746,都是免费赠送的,"0,1,0,0,0,0,0,0,0"
1894,您稍后,"0,1,0,0,0,0,0,0,0"
3781,也可以发送价位表给您参考,"0,1,0,0,0,0,0,0,0"
7310,目前多大年龄  这样的情况出现多久了,"0,0,1,0,0,0,0,0,0"
4690,医生是直接肉眼看的还是仪器检查的呢？,"1,0,0,0,0,0,0,0,0"
24904,黑眼圈形成时间有多久啦,"0,0,1,0,0,0,0,0,0"
19099,您好，咱们医院最低2000元就可以办理分期的，您是咱们的老顾客吗,"0,1,0,0,0,0,0,0,0"
12346,你的最后一次月经是几月几号，我帮你推算下怀孕时间,"0,1,0,0,0,0,0,0,0"
19798,你约了几点的拔牙呀,"0,0,0,0,0,0,1,0,0"
10794,您号码多少  请问贵姓,"0,0,0,0,1,0,0,0,0"
29777,咱们酒窝成形术是比较成熟的一种手术，效果自然哦,"0,0,0,0,0,0,0,0,1"
10179,咱们要先给您检查您的情况,"0,1,0,0,0,0,0,0,0"
6726,是单一的颜色还是彩色的呢？你今年多大了呢？,"0,0,1,0,0,0,0,0,0"
6066,一般刺痛都是在哪个部位呢？,"0,0,0,1,0,0,0,0,0"
14470,那很方便哦，你看哪天有时间我安排我们这方面专家帮您看看,"0,0,0,0,0,0,1,0,0"
5184,你好，在的,"0,1,0,0,0,0,0,0,0"
8838,你现在还是未成年 还在长身体呢,"0,1,0,0,0,0,0,0,0"
4179,找过小姐是么,"0,1,0,0,0,0,0,0,0"
25445,陈女士 是吗,"0,0,0,0,0,1,0,0,0"
25074,同姓哦，我是鹏程医院胡助理,"0,1,0,0,0,0,0,0,0"
29308,我们用的是目前医学上最安全有效的激光无痛打耳洞的哦，打耳洞是在耳垂或耳骨的特定部位生成一个可以佩戴耳饰的永久性孔隙 ,"0,0,0,0,0,0,0,0,1"
27844,近期有时间来我院面诊吗？,"0,0,0,0,0,0,1,0,0"
19332,你这边贵姓，电话是多少呢，我帮你登记预约系统,"0,0,0,0,1,0,0,0,0"
1621,好的 罗小姐 稍等,"0,1,0,0,0,0,0,0,0"
2331,面积不大的白斑治疗费用也是不贵的， 就是面积发展大了，治疗难度和费用比较高的情况，,"0,0,0,0,0,0,0,1,0"
14117,你电话号码多少呢   我帮您申请一个免费见专家的名额,"0,0,0,0,1,0,0,0,0"
29553,提眉又称韩式悬眉，与切眉手术是不同的，提眉术是将眉毛及周围的皮肤部分切除或将眉毛全部切除的一种美容手术,"0,0,0,0,0,0,0,0,1"
30538,请问您牙齿是否整齐 有龋齿吗？,"0,0,1,0,0,0,0,0,0"
14847,嗯，芝麻 绿豆 还是黄豆大小呢？,"0,0,1,0,0,0,0,0,0"
8352,恩 那你微信号是多少,"0,0,0,0,1,0,0,0,0"
23575,请问您的痣是怎样的呢？,"0,0,1,0,0,0,0,0,0"
13912,之前有去专业的医院面诊治疗过吗,"1,0,0,0,0,0,0,0,0"
11177,冒昧问下，您今年多大了呢，怎么称呼您,"0,0,0,0,0,1,0,0,0"
28015,那坐地铁也很方便的,"0,1,0,0,0,0,0,0,0"
17885,因为每个人基础不一样,"0,1,0,0,0,0,0,0,0"
16328,您是在哪里看到的价格呢,"0,1,0,0,0,0,0,0,0"
19315,有去医院看过是什么性质的胎记吗？,"1,0,0,0,0,0,0,0,0"
28545,咱们医院采用的系统设计，给您制定出完善的眼部美容方案,"0,0,0,0,0,0,0,0,1"
15450,您今年几岁了，痘痘是粉刺型的 还是脓包型的,"0,0,1,0,0,0,0,0,0"
11444,你多大了？有没有性生活呢？,"0,0,0,0,0,1,0,0,0"
12979,牙科医院是不具备取出资质的,"0,1,0,0,0,0,0,0,0"
18684,恩   你的电话是多少，  会短信发给你,"0,0,0,0,1,0,0,0,0"
30316,亲 咱们是正面还是侧面看起来不饱满？ ,"0,0,1,0,0,0,0,0,0"
14696,好的，你微信多少，我阿吉,"0,0,0,0,1,0,0,0,0"
30679,请问斑点形成时间多久了？家族其他人有没有呢？,"0,0,1,0,0,0,0,0,0"
25825,您是想减哪个部位呢,"0,0,0,1,0,0,0,0,0"
18216,之前有没有了解 面诊过么？,"1,0,0,0,0,0,0,0,0"
30148,私密紧致微创手术4千多-1万多不等，看严重程度，有超声刀国产/进口的，国产低至3800体验，进口9800特价体验,"0,0,0,0,0,0,0,1,0"
2533,您好，现在是可以预约安排的，我现在帮您预约登记林主任的专家门诊,"0,0,0,0,0,0,1,0,0"
6005,，你好，在的,"0,1,0,0,0,0,0,0,0"
26098,嗯， 要看看你的眼部基础，你有微信吗,"0,0,0,0,1,0,0,0,0"
7439,咱们目前首要的是检查一下子宫附件有无异常 目前有出现痛经就应该引起重视 女性的月经是代表女性生理健康的标准,"0,1,0,0,0,0,0,0,0"
14622,这个是根据您的斑点性质跟采用的方式确定的，是一百多到两百一个平方厘米的,"0,0,0,0,0,0,0,1,0"
23419,之前 脱过什么部位？目前是想脱什么部位,"0,0,0,1,0,0,0,0,0"
19424,您多大年纪，是什么原因引起的嘴唇歪斜呢？,"0,0,0,0,0,1,0,0,0"
19883,这边网络不是很稳定， 我加下您微信吧,"0,0,0,0,1,0,0,0,0"
14098,是想做上唇还是下唇呢,"0,0,0,1,0,0,0,0,0"
12018,我是张雨，请问怎么称呼您呢？,"0,0,0,0,0,1,0,0,0"
1940,嗯  我的QQ：1194083300，微信：15137773074   方便的话  我加你吧,"0,0,0,0,1,0,0,0,0"
16790,您的身高体重是多少呢？,"0,0,0,0,0,1,0,0,0"
6018,你是说陆教授，有你的电话吗,"0,1,0,0,0,0,0,0,0"
13849,好的，是正常的肤色的吗,"0,0,1,0,0,0,0,0,0"
22897,您电话号码多少呢？ 我帮您看看,"0,0,0,0,1,0,0,0,0"
28768,假体丰下巴现在已经非常成熟了，咱们医院的假体材料是比较多的，都非常安全，经过认证的哦,"0,0,0,0,0,0,0,0,1"
24577,简单给您介绍一下,"0,1,0,0,0,0,0,0,0"
7504,性别 年龄是？这样的情况多久了呢,"0,0,0,0,0,1,0,0,0"
5530,是正规大型医院还是美容院呢？,"0,1,0,0,0,0,0,0,0"
19724,国产的玻尿酸，我们只引进了国内第一大玻尿酸品牌，润百颜,"0,1,0,0,0,0,0,0,0"
25219,可以的，您的姓名+手机号码是多少呢？我这边先帮您登记,"0,0,0,0,1,0,0,0,0"
30691,脂肪多是全身性还是局部？是否是遗传因素。 ,"0,0,1,0,0,0,0,0,0"
22845,您是天生 黑还是后天引起的呢,"0,0,1,0,0,0,0,0,0"
4451,孩子的胎记出生就有的吗？孩子现在多大年龄了呢？男孩女孩？,"0,0,0,0,0,1,0,0,0"
17832,是改善前臂部位吗！,"0,0,0,1,0,0,0,0,0"
29283,牙齿整形包括的项目很多，比如牙齿美白，拔牙，补牙等多个项目，根据牙齿的情况不同，采用的方案也是不同的 ,"0,0,0,0,0,0,0,0,1"
